Time,Correct Angle,Correct Angle Rate,Predicted Angle,Predicted Angle Rate
141.78,-0.20944,0.174533,-0.217969,-1.03328
141.8,-0.205949,0.174533,-0.190293,1.38381
141.82,-0.202458,0.174533,-0.182953,0.36699
141.84,-0.198968,0.174533,-0.209168,-1.31078
141.86,-0.195477,0.174533,-0.200898,0.413534
141.88,-0.191986,0.174533,-0.201096,-0.00994226
141.9,-0.188496,0.174533,-0.192284,0.440632
141.92,-0.185005,0.174533,-0.183204,0.453964
141.94,-0.181514,0.174533,-0.196129,-0.646209
141.96,-0.178024,0.174533,-0.182388,0.687011
141.98,-0.174533,0.174533,-0.175095,0.364692
142,-0.171042,0.174533,-0.153756,1.06693
142.02,-0.167552,0.174533,-0.180171,-1.32074
142.04,-0.164061,0.174533,-0.15877,1.07002
142.06,-0.16057,0.174533,-0.152247,0.326182
142.08,-0.15708,0.174533,-0.155657,-0.17052
142.1,-0.153589,0.174533,-0.17016,-0.72513
142.12,-0.150098,0.174533,-0.148804,1.0678
142.14,-0.146608,0.174533,-0.147166,0.0818761
142.16,-0.143117,0.174533,-0.140974,0.3096
142.18,-0.139626,0.174533,-0.130651,0.516181
142.2,-0.136136,0.174533,-0.139244,-0.429664
142.22,-0.132645,0.174533,-0.140533,-0.0644654
142.24,-0.129154,0.174533,-0.130354,0.508966
142.26,-0.125664,0.174533,-0.109217,1.05683
142.28,-0.122173,0.174533,-0.124646,-0.77145
142.3,-0.118682,0.174533,-0.112957,0.58446
142.32,-0.115192,0.174533,-0.10403,0.44634
142.34,-0.111701,0.174533,-0.108914,-0.244175
142.36,-0.10821,0.174533,-0.108,0.0456711
142.38,-0.10472,0.174533,-0.102239,0.288077
142.4,-0.101229,0.174533,-0.0871131,0.756288
142.42,-0.0977384,0.174533,-0.103595,-0.824079
142.44,-0.0942478,0.174533,-0.0949683,0.431315
142.46,-0.0907571,0.174533,-0.116362,-1.06969
142.48,-0.0872665,0.174533,-0.0701975,2.30823
142.5,-0.0837758,0.174533,-0.081823,-0.581277
142.52,-0.0802851,0.174533,-0.0633579,0.923256
142.54,-0.0767945,0.174533,-0.0867654,-1.17038
142.56,-0.0733038,0.174533,-0.072519,0.71232
142.58,-0.0698132,0.174533,-0.0734835,-0.0482244
142.6,-0.0663225,0.174533,-0.0591553,0.716409
142.62,-0.0628319,0.174533,-0.0499201,0.461762
142.64,-0.0593412,0.174533,-0.0586511,-0.436548
142.66,-0.0558505,0.174533,-0.0526278,0.301161
142.68,-0.0523599,0.174533,-0.0481931,0.221737
142.7,-0.0488692,0.174533,-0.0676905,-0.974867
142.72,-0.0453786,0.174533,-0.0518155,0.793746
142.74,-0.0418879,0.174533,-0.0512439,0.0285804
142.76,-0.0383972,0.174533,-0.0332771,0.898343
142.78,-0.0349066,0.174533,-0.0311906,0.104326
142.8,-0.0314159,0.174533,-0.0246232,0.328367
142.82,-0.0279253,0.174533,-0.0218382,0.139253
142.84,-0.0244346,0.174533,-0.0353688,-0.676534
142.86,-0.020944,0.174533,-0.028707,0.333094
142.88,-0.0174533,0.174533,-0.0205005,0.410325
142.9,-0.0139626,0.174533,-0.00760948,0.644549
142.92,-0.010472,0.174533,-0.0161206,-0.425554
142.94,-0.00698132,0.174533,-0.0219014,-0.289044
142.96,-0.00349066,0.174533,-0.00474324,0.857909
142.98,-1.95106e-14,0.174533,0.00915355,0.69484
143,0.00349066,0.174533,0.00563977,-0.175689
143.02,0.00698132,0.174533,0.00155794,-0.204092
143.04,0.010472,0.174533,-0.00350898,-0.253346
143.06,0.0139626,0.174533,0.0104834,0.699618
143.08,0.0174533,0.174533,0.0224361,0.597638
143.1,0.020944,0.174533,0.0113812,-0.552747
143.12,0.0244346,0.174533,0.015236,0.192737
143.14,0.0279253,0.174533,0.0269658,0.586494
143.16,0.0314159,0.174533,0.0285071,0.0770639
143.18,0.0349066,0.174533,0.021968,-0.326956
143.2,0.0383972,0.174533,0.0260926,0.206232
143.22,0.0418879,0.174533,0.0556175,1.47625
143.24,0.0453786,0.174533,0.0188245,-1.83965
143.26,0.0488692,0.174533,0.0485972,1.48863
143.28,0.0523599,0.174533,0.0581576,0.478021
143.3,0.0558505,0.174533,0.0552873,-0.143516
143.32,0.0593412,0.174533,0.0575004,0.11066
143.34,0.0628319,0.174533,0.0631985,0.2849
143.36,0.0663225,0.174533,0.0585937,-0.230237
143.38,0.0698132,0.174533,0.0846795,1.30429
143.4,0.0733038,0.174533,0.0751842,-0.474762
143.42,0.0767945,0.174533,0.067897,-0.364362
143.44,0.0802851,0.174533,0.082603,0.735301
143.46,0.0837758,0.174533,0.08044,-0.10815
143.48,0.0872665,0.174533,0.0992122,0.938608
143.5,0.0907571,0.174533,0.0706748,-1.42687
143.52,0.0942478,0.174533,0.0877735,0.854934
143.54,0.0977384,0.174533,0.0922151,0.22208
143.56,0.101229,0.174533,0.0932732,0.0529054
143.58,0.10472,0.174533,0.120452,1.35896
143.6,0.10821,0.174533,0.0988291,-1.08117
143.62,0.111701,0.174533,0.108298,0.473453
143.64,0.115192,0.174533,0.114823,0.326226
143.66,0.118682,0.174533,0.108817,-0.300298
143.68,0.122173,0.174533,0.110848,0.101574
143.7,0.125664,0.174533,0.119804,0.44779
143.72,0.129154,0.174533,0.123094,0.164518
143.74,0.132645,0.174533,0.12723,0.206782
143.76,0.136136,0.174533,0.128387,0.0578331
143.78,0.139626,0.174533,0.13294,0.22766
143.8,0.143117,0.174533,0.13611,0.158509
143.82,0.146608,0.174533,0.147719,0.580453
143.84,0.150098,0.174533,0.174544,1.34125
143.86,0.153589,0.174533,0.153601,-1.04717
143.88,0.15708,0.174533,0.155574,0.0986856
143.9,0.16057,0.174533,0.17319,0.880795
143.92,0.164061,0.174533,0.152606,-1.02923
143.94,0.167552,0.174533,0.166392,0.689326
143.96,0.171042,0.174533,0.162229,-0.20814
143.98,0.174533,0.174533,0.199767,1.87687
144,0.178024,0.174533,0.194346,-0.271068
144.02,0.181514,0.174533,0.183382,-0.548171
144.04,0.185005,0.174533,0.182607,-0.0387595
144.06,0.188496,0.174533,0.20835,1.28717
144.08,0.191986,0.174533,0.175131,-1.66096
144.1,0.195477,0.174533,0.194475,0.967176
144.12,0.198968,0.174533,0.182664,-0.590517
144.14,0.202458,0.174533,0.21989,1.86129
144.16,0.205949,0.174533,0.200674,-0.960815
144.18,0.20944,0.174533,0.203993,0.165976
144.2,0.21293,0.174533,0.196101,-0.39463
144.22,0.216421,0.174533,0.224544,1.42217
144.24,0.219911,0.174533,0.234444,0.494975
144.26,0.223402,0.174533,0.221749,-0.634725
144.28,0.226893,0.174533,0.235689,0.697012
144.3,0.230383,0.174533,0.222067,-0.681095
144.32,0.233874,0.174533,0.236418,0.717534
144.34,0.237365,0.174533,0.23623,-0.00941375
144.36,0.240855,0.174533,0.25037,0.707028
144.38,0.244346,0.174533,0.242975,-0.369753
144.4,0.247837,0.174533,0.233068,-0.495343
144.42,0.251327,0.174533,0.255539,1.12351
144.44,0.254818,0.174533,0.24217,-0.668423
144.46,0.258309,0.174533,0.253768,0.579871
144.48,0.261799,0.174533,0.268773,0.750287
144.5,0.26529,0.174533,0.259004,-0.488444
144.52,0.268781,0.174533,0.261113,0.105429
144.54,0.272271,0.174533,0.284578,1.17323
144.56,0.275762,0.174533,0.265572,-0.950285
144.58,0.279253,0.174533,0.273942,0.418477
144.6,0.282743,0.174533,0.292932,0.949522
144.62,0.286234,0.174533,0.285924,-0.3504
144.64,0.289725,0.174533,0.300598,0.733681
144.66,0.293215,0.174533,0.273816,-1.3391
144.68,0.296706,0.174533,0.288012,0.709804
144.7,0.300197,0.174533,0.286769,-0.0621116
144.72,0.303687,0.174533,0.296697,0.496363
144.74,0.307178,0.174533,0.286567,-0.506473
144.76,0.310669,0.174533,0.315999,1.47159
144.78,0.314159,0.174533,0.313701,-0.114878
144.8,0.31765,0.174533,0.320345,0.332163
144.82,0.321141,0.174533,0.321132,0.0393592
144.84,0.324631,0.174533,0.335471,0.71698
144.86,0.328122,0.174533,0.329014,-0.322866
144.88,0.331613,0.174533,0.319568,-0.472317
144.9,0.335103,0.174533,0.330371,0.54017
144.92,0.338594,0.174533,0.327725,-0.132325
144.94,0.342085,0.174533,0.347264,0.976963
144.96,0.345575,0.174533,0.348828,0.078221
144.98,0.349066,0.174533,0.343232,-0.27981
145,0.352557,0.174533,0.365279,1.10234
145.02,0.356047,0.174533,0.365645,0.0183078
145.04,0.359538,0.174533,0.345896,-0.987456
145.06,0.363028,0.174533,0.35291,0.350704
145.08,0.366519,0.174533,0.375816,1.14531
145.1,0.37001,0.174533,0.371245,-0.228542
145.12,0.3735,0.174533,0.38091,0.483241
145.14,0.376991,0.174533,0.37316,-0.387508
145.16,0.380482,0.174533,0.386517,0.667832
145.18,0.383972,0.174533,0.383856,-0.133037
145.2,0.387463,0.174533,0.396794,0.64692
145.22,0.390954,0.174533,0.373674,-1.15599
145.24,0.394444,0.174533,0.403316,1.48209
145.26,0.397935,0.174533,0.412956,0.481969
145.28,0.401426,0.174533,0.404672,-0.414183
145.3,0.404916,0.174533,0.418606,0.696725
145.32,0.408407,0.174533,0.408967,-0.481967
145.34,0.411898,0.174533,0.414124,0.257858
145.36,0.415388,0.174533,0.411139,-0.149253
145.38,0.418879,0.174533,0.40644,-0.23494
145.4,0.42237,0.174533,0.419323,0.644141
145.42,0.42586,0.174533,0.415558,-0.18828
145.44,0.429351,0.174533,0.437003,1.07226
145.46,0.432842,0.174533,0.43186,-0.257136
145.48,0.436332,0.174533,0.461133,1.46362
145.5,0.439823,0.174533,0.441019,-1.00568
145.52,0.443314,0.174533,0.451066,0.502331
145.54,0.446804,0.174533,0.45241,0.0672389
145.56,0.450295,0.174533,0.458645,0.311738
145.58,0.453786,0.174533,0.452831,-0.290709
145.6,0.457276,0.174533,0.468552,0.786042
145.62,0.460767,0.174533,0.459376,-0.458811
145.64,0.464258,0.174533,0.468686,0.465527
145.66,0.467748,0.174533,0.459074,-0.480621
145.68,0.471239,0.174533,0.466669,0.379768
145.7,0.47473,0.174533,0.489225,1.12782
145.72,0.47822,0.174533,0.488405,-0.0410226
145.74,0.481711,0.174533,0.484885,-0.175987
145.76,0.485202,0.174533,0.487117,0.111568
145.78,0.488692,0.174533,0.491815,0.234943
145.8,0.492183,0.174533,0.488556,-0.162981
145.82,0.495674,0.174533,0.491674,0.155924
145.84,0.499164,0.174533,0.490377,-0.0648518
145.86,0.502655,0.174533,0.495704,0.266319
145.88,0.506145,0.174533,0.512165,0.823052
145.9,0.509636,0.174533,0.509969,-0.109784
145.92,0.513127,0.174533,0.505802,-0.20833
145.94,0.516617,0.174533,0.506803,0.0500221
145.96,0.520108,0.174533,0.517333,0.526499
145.98,0.523599,0.174533,0.529993,0.633012
146,0.527089,0.174533,0.513408,-0.829242
146.02,0.53058,0.174533,0.528998,0.779466
146.04,0.534071,0.174533,0.550162,1.0582
146.06,0.537561,0.174533,0.539962,-0.509983
146.08,0.541052,0.174533,0.555039,0.753863
146.1,0.544543,0.174533,0.543869,-0.558516
146.12,0.548033,0.174533,0.548352,0.224156
146.14,0.551524,0.174533,0.538595,-0.487862
146.16,0.555015,0.174533,0.545569,0.348702
146.18,0.558505,0.174533,0.570506,1.24685
146.2,0.561996,0.174533,0.574868,0.218091
146.22,0.565487,0.174533,0.572175,-0.134631
146.24,0.568977,0.174533,0.561159,-0.550798
146.26,0.572468,0.174533,0.580315,0.957789
146.28,0.575959,0.174533,0.567225,-0.654499
146.3,0.579449,0.174533,0.589575,1.11752
146.32,0.58294,0.174533,0.589627,0.00257732
146.34,0.586431,0.174533,0.585045,-0.229067
146.36,0.589921,0.174533,0.591882,0.341817
146.38,0.593412,0.174533,0.594758,0.143786
146.4,0.596903,0.174533,0.595409,0.0325664
146.42,0.600393,0.174533,0.592584,-0.141222
146.44,0.603884,0.174533,0.605819,0.661747
146.46,0.607375,0.174533,0.61538,0.478019
146.48,0.610865,0.174533,0.629761,0.719087
146.5,0.614356,0.174533,0.611053,-0.935401
146.52,0.617847,0.174533,0.607802,-0.162566
146.54,0.621337,0.174533,0.629242,1.07198
146.56,0.624828,0.174533,0.636326,0.354202
146.58,0.628319,0.174533,0.642311,0.299276
146.6,0.631809,0.174533,0.628454,-0.692869
146.62,0.6353,0.174533,0.626664,-0.0895052
146.64,0.638791,0.174533,0.660626,1.6981
146.66,0.642281,0.174533,0.631179,-1.47236
146.68,0.645772,0.174533,0.644654,0.673792
146.7,0.649262,0.174533,0.623251,-1.07015
146.72,0.652753,0.174533,0.645761,1.1255
146.74,0.656244,0.174533,0.654576,0.440735
146.76,0.659734,0.174533,0.673541,0.948239
146.78,0.663225,0.174533,0.663912,-0.481468
146.8,0.666716,0.174533,0.664072,0.00802699
146.82,0.670206,0.174533,0.66729,0.160913
146.84,0.673697,0.174533,0.664373,-0.145893
146.86,0.677188,0.174533,0.680593,0.811044
146.88,0.680678,0.174533,0.689503,0.445474
146.9,0.684169,0.174533,0.682033,-0.373472
146.92,0.68766,0.174533,0.691398,0.468248
146.94,0.69115,0.174533,0.709005,0.880347
146.96,0.694641,0.174533,0.700911,-0.404693
146.98,0.698132,0.174533,0.703398,0.124302
147,0.701622,0.174533,0.712969,0.47855
147.02,0.705113,0.174533,0.682767,-1.5101
147.04,0.708604,0.174533,0.705763,1.14984
147.06,0.712094,0.174533,0.711919,0.307762
147.08,0.715585,0.174533,0.718429,0.325535
147.1,0.719076,0.174533,0.709645,-0.439216
147.12,0.722566,0.174533,0.700944,-0.435028
147.14,0.726057,0.174533,0.719208,0.913167
147.16,0.729548,0.174533,0.729829,0.531081
147.18,0.733038,0.174533,0.722151,-0.383893
147.2,0.736529,0.174533,0.748308,1.30785
147.22,0.74002,0.174533,0.745202,-0.15534
147.24,0.74351,0.174533,0.737428,-0.388681
147.26,0.747001,0.174533,0.75992,1.1246
147.28,0.750492,0.174533,0.748092,-0.591416
147.3,0.753982,0.174533,0.748024,-0.0033743
147.32,0.757473,0.174533,0.740208,-0.390805
147.34,0.760964,0.174533,0.768865,1.43282
147.36,0.764454,0.174533,0.766012,-0.142649
147.38,0.767945,0.174533,0.773245,0.361663
147.4,0.771436,0.174533,0.770175,-0.153467
147.42,0.774926,0.174533,0.788243,0.903379
147.44,0.778417,0.174533,0.774315,-0.696421
147.46,0.781908,0.174533,0.796667,1.11763
147.48,0.785398,0.174533,0.789881,-0.33929
147.5,0.788889,0.174533,0.793381,0.174982
147.52,0.792379,0.174533,0.806379,0.649914
147.54,0.79587,0.174533,0.798628,-0.387572
147.56,0.799361,0.174533,0.798092,-0.0267919
147.58,0.802851,0.174533,0.799509,0.070827
147.6,0.806342,0.174533,0.815516,0.800351
147.62,0.809833,0.174533,0.816345,0.0414661
147.64,0.813323,0.174533,0.808499,-0.392322
147.66,0.816814,0.174533,0.833114,1.23078
147.68,0.820305,0.174533,0.806334,-1.33901
147.7,0.823795,0.174533,0.831207,1.24364
147.72,0.827286,0.174533,0.841007,0.489999
147.74,0.830777,0.174533,0.826189,-0.740852
147.76,0.834267,0.174533,0.853358,1.35844
147.78,0.837758,0.174533,0.823469,-1.49444
147.8,0.841249,0.174533,0.835873,0.620174
147.82,0.844739,0.174533,0.839803,0.196514
147.84,0.84823,0.174533,0.844038,0.211725
147.86,0.851721,0.174533,0.845845,0.0903751
147.88,0.855211,0.174533,0.851303,0.272875
147.9,0.858702,0.174533,0.848145,-0.157883
147.92,0.862193,0.174533,0.843999,-0.207287
147.94,0.865683,0.174533,0.849777,0.288867
147.96,0.869174,0.174533,0.866581,0.840211
147.98,0.872665,0.174533,0.882606,0.801248
148,0.876155,0.174533,0.853343,-1.46314
148.02,0.879646,0.174533,0.901317,2.39872
148.04,0.883137,0.174533,0.877509,-1.1904
148.06,0.886627,0.174533,0.874993,-0.125817
148.08,0.890118,0.174533,0.884269,0.463814
148.1,0.893609,0.174533,0.889635,0.268287
148.12,0.897099,0.174533,0.88974,0.00523697
148.14,0.90059,0.174533,0.894256,0.225807
148.16,0.904081,0.174533,0.901904,0.382386
148.18,0.907571,0.174533,0.904885,0.149085
148.2,0.911062,0.174533,0.902465,-0.120999
148.22,0.914553,0.174533,0.926598,1.20663
148.24,0.918043,0.174533,0.926181,-0.0208523
148.26,0.921534,0.174533,0.915441,-0.537004
148.28,0.925025,0.174533,0.914551,-0.0444682
148.3,0.928515,0.174533,0.925174,0.531133
148.32,0.932006,0.174533,0.930435,0.263033
148.34,0.935496,0.174533,0.951983,1.07742
148.36,0.938987,0.174533,0.943095,-0.444401
148.38,0.942478,0.174533,0.939579,-0.175789
148.4,0.945968,0.174533,0.951466,0.594346
148.42,0.949459,0.174533,0.94934,-0.106296
148.44,0.95295,0.174533,0.946988,-0.117608
148.46,0.95644,0.174533,0.939555,-0.371672
148.48,0.959931,0.174533,0.958446,0.944567
148.5,0.963422,0.174533,0.968164,0.485871
148.52,0.966912,0.174533,0.946427,-1.08681
148.54,0.970403,0.174533,0.968416,1.09943
148.56,0.973894,0.174533,0.957769,-0.532338
148.58,0.977384,0.174533,0.972539,0.738518
148.6,0.980875,0.174533,0.993264,1.03625
148.62,0.984366,0.174533,0.98188,-0.569215
148.64,0.987856,0.174533,0.996103,0.711148
148.66,0.991347,0.174533,0.97836,-0.887155
148.68,0.994838,0.174533,0.988503,0.50716
148.7,0.998328,0.174533,0.998325,0.491107
148.72,1.00182,0.174533,0.992956,-0.268458
148.74,1.00531,0.174533,1.00284,0.494438
148.76,1.0088,0.174533,1.00026,-0.129462
148.78,1.01229,0.174533,1.00364,0.169088
148.8,1.01578,0.174533,1.02227,0.931801
148.82,1.01927,0.174533,1.01995,-0.116229
148.84,1.02276,0.174533,1.00154,-0.92029
148.86,1.02625,0.174533,1.02467,1.1564
148.88,1.02974,0.174533,1.01258,-0.604388
148.9,1.03323,0.174533,1.03173,0.957431
148.92,1.03673,0.174533,1.04047,0.437
148.94,1.04022,0.174533,1.04906,0.429408
148.96,1.04371,0.174533,1.05509,0.301695
148.98,1.0472,0.174533,1.04838,-0.335717
149,1.05069,0.174533,1.05608,0.384771
149.02,1.05418,0.174533,1.06406,0.399409
149.04,1.05767,0.174533,1.05043,-0.681549
149.06,1.06116,0.174533,1.06251,0.603927
149.08,1.06465,0.174533,1.07683,0.716091
149.1,1.06814,0.174533,1.07935,0.125762
149.12,1.07163,0.174533,1.06294,-0.820517
149.14,1.07512,0.174533,1.07594,0.650336
149.16,1.07861,0.174533,1.07839,0.12243
149.18,1.0821,0.174533,1.10598,1.37928
149.2,1.08559,0.174533,1.08001,-1.29838
149.22,1.08909,0.174533,1.089,0.449434
149.24,1.09258,0.174533,1.10812,0.955865
149.26,1.09607,0.174533,1.08336,-1.23766
149.28,1.09956,0.174533,1.09698,0.68099
149.3,1.10305,0.174533,1.10547,0.424514
149.32,1.10654,0.174533,1.10361,-0.0931875
149.34,1.11003,0.174533,1.10486,0.0622829
149.36,1.11352,0.174533,1.12606,1.06018
149.38,1.11701,0.174533,1.12622,0.00809719
149.4,1.1205,0.174533,1.12813,0.0956552
149.42,1.12399,0.174533,1.12236,-0.288858
149.44,1.12748,0.174533,1.13122,0.443348
149.46,1.13097,0.174533,1.15246,1.06187
149.48,1.13446,0.174533,1.13103,-1.07134
149.5,1.13795,0.174533,1.15034,0.965339
149.52,1.14145,0.174533,1.15374,0.170085
149.54,1.14494,0.174533,1.14766,-0.303942
149.56,1.14843,0.174533,1.14809,0.021048
149.58,1.15192,0.174533,1.15006,0.0989872
149.6,1.15541,0.174533,1.14086,-0.460444
149.62,1.1589,0.174533,1.14859,0.386671
149.64,1.16239,0.174533,1.17172,1.15642
149.66,1.16588,0.174533,1.18171,0.499532
149.68,1.16937,0.174533,1.18825,0.326829
149.7,1.17286,0.174533,1.17517,-0.653684
149.72,1.17635,0.174533,1.16011,-0.752986
149.74,1.17984,0.174533,1.172,0.594289
149.76,1.18333,0.174533,1.17009,-0.0952501
149.78,1.18682,0.174533,1.18026,0.508226
149.8,1.19031,0.174533,1.19079,0.526587
149.82,1.19381,0.174533,1.20127,0.524239
149.84,1.1973,0.174533,1.21144,0.508347
149.86,1.20079,0.174533,1.19929,-0.607448
149.88,1.20428,0.174533,1.20966,0.518446
149.9,1.20777,0.174533,1.19129,-0.918684
149.92,1.21126,0.174533,1.20131,0.501216
149.94,1.21475,0.174533,1.2213,0.999597
149.96,1.21824,0.174533,1.21766,-0.182326
149.98,1.22173,0.174533,1.22737,0.485711
150,1.22522,0.174533,1.23108,0.185506
150.02,1.22871,0.174533,1.2432,0.606063
150.04,1.2322,0.174533,1.23819,-0.250385
150.06,1.23569,0.174533,1.24091,0.135866
150.08,1.23918,0.174533,1.24901,0.404726
150.1,1.24267,0.174533,1.26087,0.593014
150.12,1.24617,0.174533,1.23912,-1.08748
150.14,1.24966,0.174533,1.262,1.14404
150.16,1.25315,0.174533,1.24912,-0.644057
150.18,1.25664,0.174533,1.23651,-0.630178
150.2,1.26013,0.174533,1.26694,1.5216
150.22,1.26362,0.174533,1.26702,0.00368479
150.24,1.26711,0.174533,1.2561,-0.546105
150.26,1.2706,0.174533,1.2743,0.910234
150.28,1.27409,0.174533,1.26161,-0.634709
150.3,1.27758,0.174533,1.28093,0.966097
150.32,1.28107,0.174533,1.27462,-0.315521
150.34,1.28456,0.174533,1.29137,0.837412
150.36,1.28805,0.174533,1.2982,0.341537
150.38,1.29154,0.174533,1.29295,-0.262338
150.4,1.29503,0.174533,1.2892,-0.187757
150.42,1.29852,0.174533,1.29664,0.372043
150.44,1.30202,0.174533,1.30765,0.550617
150.46,1.30551,0.174533,1.28665,-1.05018
150.48,1.309,0.174533,1.29575,0.455339
150.5,1.31249,0.174533,1.32023,1.22376
150.52,1.31598,0.174533,1.30088,-0.967408
150.54,1.31947,0.174533,1.31715,0.813344
150.56,1.32296,0.174533,1.3368,0.982918
150.58,1.32645,0.174533,1.34606,0.462732
150.6,1.32994,0.174533,1.33369,-0.618606
150.62,1.33343,0.174533,1.34178,0.404845
150.64,1.33692,0.174533,1.33622,-0.278276
150.66,1.34041,0.174533,1.35928,1.15316
150.68,1.3439,0.174533,1.356,-0.163865
150.7,1.34739,0.174533,1.34597,-0.501723
150.72,1.35088,0.174533,1.3518,0.29142
150.74,1.35438,0.174533,1.36616,0.718152
150.76,1.35787,0.174533,1.35983,-0.316393
150.78,1.36136,0.174533,1.36114,0.0655248
150.8,1.36485,0.174533,1.37401,0.643472
150.82,1.36834,0.174533,1.38043,0.320756
150.84,1.37183,0.174533,1.38588,0.272433
150.86,1.37532,0.174533,1.37426,-0.58061
150.88,1.37881,0.174533,1.39274,0.923707
150.9,1.3823,0.174533,1.40063,0.394421
150.92,1.38579,0.174533,1.40247,0.0923606
150.94,1.38928,0.174533,1.38651,-0.798352
150.96,1.39277,0.174533,1.41273,1.31099
150.98,1.39626,0.174533,1.40492,-0.390229
151,1.39975,0.174533,1.41401,0.454155
151.02,1.40324,0.174533,1.40553,-0.423667
151.04,1.40674,0.174533,1.39949,-0.301988
151.06,1.41023,0.174533,1.40119,0.0846819
151.08,1.41372,0.174533,1.40334,0.107728
151.1,1.41721,0.174533,1.39512,-0.411295
151.12,1.4207,0.174533,1.4279,1.63916
151.14,1.42419,0.174533,1.40901,-0.944632
151.16,1.42768,0.174533,1.43848,1.47356
151.18,1.43117,0.174533,1.42069,-0.889535
151.2,1.43466,0.174533,1.43871,0.901157
151.22,1.43815,0.174533,1.42911,-0.479774
151.24,1.44164,0.174533,1.44039,0.563928
151.26,1.44513,0.174533,1.447,0.330186
151.28,1.44862,0.174533,1.44981,0.140839
151.3,1.45211,0.174533,1.45313,0.16598
151.32,1.4556,0.174533,1.44891,-0.211137
151.34,1.4591,0.174533,1.45083,0.0958073
151.36,1.46259,0.174533,1.46922,0.919711
151.38,1.46608,0.174533,1.48632,0.854838
151.4,1.46957,0.174533,1.47573,-0.529488
151.42,1.47306,0.174533,1.47404,-0.0841478
151.44,1.47655,0.174533,1.49043,0.819168
151.46,1.48004,0.174533,1.47138,-0.95255
151.48,1.48353,0.174533,1.4774,0.301353
151.5,1.48702,0.174533,1.48152,0.206009
151.52,1.49051,0.174533,1.48254,0.0510425
151.54,1.494,0.174533,1.51036,1.39059
151.56,1.49749,0.174533,1.4948,-0.777975
151.58,1.50098,0.174533,1.4998,0.250239
151.6,1.50447,0.174533,1.52385,1.20251
151.62,1.50796,0.174533,1.51493,-0.44616
151.64,1.51146,0.174533,1.51899,0.203174
151.66,1.51495,0.174533,1.51972,0.0362745
151.68,1.51844,0.174533,1.52109,0.0687739
151.7,1.52193,0.174533,1.5255,0.220426
151.72,1.52542,0.174533,1.54121,0.785243
151.74,1.52891,0.174533,1.52552,-0.784144
151.76,1.5324,0.174533,1.52739,0.0935446
151.78,1.53589,0.174533,1.5436,0.810272
151.8,1.53938,0.174533,1.54661,0.150296
151.82,1.54287,0.174533,1.53073,-0.793985
151.84,1.54636,0.174533,1.55813,1.37041
151.86,1.54985,0.174533,1.57292,0.73913
151.88,1.55334,0.174533,1.55804,-0.743634
151.9,1.55683,0.174533,1.5504,-0.382304
151.92,1.56032,0.174533,1.56345,0.652592
151.94,1.56382,0.174533,1.56485,0.0700019
151.96,1.56731,0.174533,1.57702,0.608243
151.98,1.5708,0.174533,1.55827,-0.937025
152,1.57429,0.174533,1.58542,1.35749
152.02,1.57778,0.174533,1.57111,-0.715908
152.04,1.58127,0.174533,1.59617,1.25337
152.06,1.58476,0.174533,1.59584,-0.0166311
152.08,1.58825,0.174533,1.58996,-0.293997
152.1,1.59174,0.174533,1.57234,-0.880826
152.12,1.59523,0.174533,1.60162,1.46385
152.14,1.59872,0.174533,1.60012,-0.0749024
152.16,1.60221,0.174533,1.60551,0.269104
152.18,1.6057,0.174533,1.59232,-0.659309
152.2,1.60919,0.174533,1.60811,0.789422
152.22,1.61268,0.174533,1.62465,0.827181
152.24,1.61617,0.174533,1.6049,-0.987467
152.26,1.61967,0.174533,1.61571,0.540325
152.28,1.62316,0.174533,1.63461,0.945296
152.3,1.62665,0.174533,1.62675,-0.393081
152.32,1.63014,0.174533,1.62869,0.0968697
152.34,1.63363,0.174533,1.63868,0.499601
152.36,1.63712,0.174533,1.63898,0.0150024
152.38,1.64061,0.174533,1.62885,-0.506471
152.4,1.6441,0.174533,1.63555,0.33467
152.42,1.64759,0.174533,1.64442,0.443798
152.44,1.65108,0.174533,1.64047,-0.197715
152.46,1.65457,0.174533,1.65069,0.511161
152.48,1.65806,0.174533,1.67321,1.12586
152.5,1.66155,0.174533,1.67464,0.0716117
152.52,1.66504,0.174533,1.67966,0.251003
152.54,1.66853,0.174533,1.66263,-0.851462
152.56,1.67203,0.174533,1.64024,-1.11953
152.58,1.67552,0.174533,1.6883,2.40282
152.6,1.67901,0.174533,1.64948,-1.94075
152.62,1.6825,0.174533,1.66298,0.674878
152.64,1.68599,0.174533,1.68337,1.01971
152.66,1.68948,0.174533,1.70155,0.90903
152.68,1.69297,0.174533,1.69525,-0.315407
152.7,1.69646,0.174533,1.70579,0.527005
152.72,1.69995,0.174533,1.68698,-0.940354
152.74,1.70344,0.174533,1.71319,1.31076
152.76,1.70693,0.174533,1.68736,-1.29173
152.78,1.71042,0.174533,1.71636,1.45008
152.8,1.71391,0.174533,1.7193,0.147167
152.82,1.7174,0.174533,1.73104,0.586803
152.84,1.72089,0.174533,1.71863,-0.620339
152.86,1.72439,0.174533,1.71346,-0.258813
152.88,1.72788,0.174533,1.72728,0.690994
152.9,1.73137,0.174533,1.72539,-0.0943191
152.92,1.73486,0.174533,1.74434,0.947638
152.94,1.73835,0.174533,1.73544,-0.44512
152.96,1.74184,0.174533,1.71977,-0.783796
152.98,1.74533,0.174533,1.72914,0.468634
153,1.74882,0.174533,1.75175,1.13041
